都市,日付,平均気温,最高気温,最低気温,降水量,日照時間,降雪量,平均風速,昼の天気,夜の天気
東京,2014/05/31,25.6,31.6,20.2,0,12.4,0,2.4,晴,晴
東京,2014/06/01,26.6,33.1,21,0,13.1,0,2.4,晴,晴
東京,2014/06/02,25.5,31.4,20.5,0,11.2,0,2.3,晴,曇
東京,2014/06/03,24,28.9,20.4,0,7.8,0,2.6,曇,曇
東京,2014/06/04,24.3,29.4,22.1,0,8.1,0,3.4,晴,曇
東京,2014/06/05,21.2,23.3,18.6,18,0,0,2.8,雨,雨
東京,2014/06/06,19.9,20.9,19,123.5,0,0,3.5,雨,雨
東京,2014/06/07,18.4,19.2,17.7,61.5,0,0,3.5,雨,雨
東京,2014/06/08,20.5,22.4,17.9,6.5,0,0,2.5,雨,曇
東京,2014/06/09,22.9,25.6,19.3,4.5,3.1,0,2,曇,雨
東京,2014/06/10,23.5,27.8,20.4,2,3.5,0,2.3,曇,曇
東京,2014/06/11,22.2,24.4,20.9,13,0,0,1.9,雨,雨
東京,2014/06/12,22,23.7,20.7,16,0.2,0,2.9,雨,晴
東京,2014/06/13,24.9,30.3,20.1,1.5,10.7,0,2.4,晴,晴
東京,2014/06/14,24.7,29.4,20.1,0,12.5,0,3,晴,晴
東京,2014/06/15,24.4,29.6,20.1,0,13,0,2.8,晴,晴
東京,2014/06/16,25,29.8,21.7,0,11,0,2.8,曇,曇
東京,2014/06/17,24.3,27.8,21.7,0,4.2,0,2.8,曇,曇
東京,2014/06/18,23.2,25.1,21.7,0,0.5,0,1.9,曇,曇
東京,2014/06/19,24.8,28.5,21.4,0,11,0,3.3,晴,曇
東京,2014/06/20,24.6,27.9,22,0,9.9,0,3.6,曇,曇
東京,2014/06/21,24.6,27.7,22.6,0,4,0,3.1,曇,曇
東京,2014/06/22,22.5,23.6,21.3,6,0,0,1.8,雨,曇
東京,2014/06/23,24.2,27.8,21.3,0,4,0,2.6,曇,曇
東京,2014/06/24,22.6,26.6,20.9,5,1.3,0,1.9,曇,曇
東京,2014/06/25,22.6,26.2,20.6,5.5,0.6,0,1.9,曇,曇
東京,2014/06/26,23.6,28.2,20.3,0,6,0,2.6,曇,曇
東京,2014/06/27,23.9,26.2,22.2,7.5,2.2,0,2.3,曇,曇
東京,2014/06/28,22.8,24.8,21.5,13,0,0,2.2,雨,雨
東京,2014/06/29,23.3,28.9,21,27.5,2.6,0,2.2,曇,曇
東京,2014/06/30,23.6,27.3,20.7,0,2.5,0,2.7,曇,曇
東京,2014/07/01,25.3,29.6,21,1.5,5.2,0,2.7,曇,晴
東京,2014/07/02,25.8,30.3,22.2,0,8.8,0,2.8,晴,曇
東京,2014/07/03,24.8,27.5,21.8,2,2.3,0,2.8,曇,雨
東京,2014/07/04,21.6,23.4,20.6,5,0,0,2.4,雨,雨
東京,2014/07/05,22,24.3,20.1,1.5,0.8,0,2.2,曇,晴
東京,2014/07/06,24.2,28.5,20.6,0,6.8,0,2.5,曇,曇
東京,2014/07/07,23.4,24.9,21.6,7,0,0,2.4,雨,晴
東京,2014/07/08,26.8,31.5,21.6,0,10.4,0,2.6,晴,曇
東京,2014/07/09,24.2,25.7,23.3,9,0,0,2.3,曇,曇
東京,2014/07/10,26.6,29.7,23.5,3.5,1.3,0,5.3,曇,雨
東京,2014/07/11,28.5,34.2,24.1,4,6.4,0,2.8,曇,曇
東京,2014/07/12,29.2,32.8,26.5,0,9.5,0,2.9,晴,曇
東京,2014/07/13,26.9,28,25.6,0,0.2,0,3.3,曇,曇
東京,2014/07/14,28.5,32.9,25.4,0,6.4,0,2.6,曇,曇
東京,2014/07/15,28.2,32.5,24.7,0,6.7,0,2.8,晴,晴
東京,2014/07/16,28,32.3,24.7,0,10.1,0,2.7,晴,曇
東京,2014/07/17,27.1,31.8,24.4,0,4.1,0,3.1,曇,曇
東京,2014/07/18,24.9,27.5,22.6,2.5,0,0,2.3,曇,曇
東京,2014/07/19,23.8,26.4,22.1,6.5,0,0,1.9,曇,曇
東京,2014/07/20,24.5,29.9,21.8,53,3.1,0,2.1,曇,曇
東京,2014/07/21,25,28.8,22.6,0,3.9,0,2.4,曇,曇
東京,2014/07/22,27.7,31.2,24.7,0,7,0,2.6,曇,曇
東京,2014/07/23,29.4,33.1,25.6,0,9,0,2.4,曇,曇
東京,2014/07/24,29.9,34.6,26.2,7,2.5,0,2.2,曇,晴
東京,2014/07/25,30.5,35.6,26.4,0,11.7,0,2.7,晴,晴
東京,2014/07/26,30.5,34.6,27.9,0,10.2,0,3.3,晴,晴
東京,2014/07/27,30.1,34.5,27.1,3,9,0,3.1,晴,晴
東京,2014/07/28,27.7,30.7,25.9,0,8.4,0,3.1,晴,晴
東京,2014/07/29,27.6,31.8,24.1,0,11.4,0,3.3,晴,晴
東京,2014/07/30,27.9,31.8,25,0,9,0,3.5,晴,晴
東京,2014/07/31,29.5,33.9,26.1,0,11.4,0,2.8,晴,晴
東京,2014/08/01,29.8,33.5,26.6,0,11.8,0,3,曇,曇
東京,2014/08/02,30.9,35.3,27,0,10.5,0,2.2,晴,晴
東京,2014/08/03,31,35.5,27.9,0,10.8,0,2.9,晴,曇
東京,2014/08/04,30.5,34.7,27.8,0,9.1,0,4.8,曇,晴
東京,2014/08/05,31.1,36.1,28,0,12.9,0,5.9,晴,晴
東京,2014/08/06,30.8,35.7,27.9,0,12.7,0,5.6,晴,晴
東京,2014/08/07,29.7,34.2,27.6,0,11.1,0,5.1,晴,曇
東京,2014/08/08,29,31.7,26.6,0,1.7,0,2.4,曇,曇
東京,2014/08/09,25.4,27.8,22.8,0,0,0,3.3,曇,曇
東京,2014/08/10,26.3,29.4,22.2,45,0.2,0,5.5,曇,曇
東京,2014/08/11,29.4,32.9,27.3,0,9.8,0,7.3,晴,曇
東京,2014/08/12,26.3,29.6,21.7,0.5,0.1,0,3.2,曇,曇
東京,2014/08/13,26.7,31.5,21.9,0,6.1,0,2.1,曇,曇
東京,2014/08/14,27.1,30.1,25.8,19.5,1.1,0,1.3,曇,晴
東京,2014/08/15,29.5,33.6,25.6,0,11.9,0,5.1,曇,晴
東京,2014/08/16,27,31.2,23.2,1.5,1.6,0,3.1,曇,曇
東京,2014/08/17,26.2,30.8,22.3,0,4,0,2,曇,曇
東京,2014/08/18,29.1,33.6,26,0,6.9,0,3,曇,晴
東京,2014/08/19,30.3,34.7,26.5,0,12.2,0,3.3,晴,晴
東京,2014/08/20,31.1,34.5,27.8,0,11.5,0,2.4,晴,曇
東京,2014/08/21,30.5,34.1,27.5,0,10.7,0,2.4,晴,晴
東京,2014/08/22,30.2,34.6,27.6,0,10.7,0,3,晴,晴
東京,2014/08/23,27.6,30.3,25.8,0,3,0,3.2,曇,曇
東京,2014/08/24,28.4,32.1,25.3,0,5.6,0,2.3,曇,曇
東京,2014/08/25,27,29.3,24.8,0,0.9,0,2.3,曇,曇
東京,2014/08/26,25.2,26.9,23.2,0,0,0,2.6,雨,雨
東京,2014/08/27,21.2,23.4,19.9,5,0,0,2.8,雨,雨
東京,2014/08/28,21.1,23,19.6,7,0,0,2,雨,雨
東京,2014/08/29,23.3,26.2,20.8,0.5,0,0,2.1,曇,曇
東京,2014/08/30,22.6,26.1,19.9,26,1.9,0,2.5,曇,晴
東京,2014/08/31,23.2,25.7,21.3,0,2.1,0,2,曇,曇
東京,2014/09/01,21.8,23.8,20.1,38.5,0,0,2.4,雨,雨
東京,2014/09/02,24.5,29.8,20,0,10.2,0,2.7,晴,曇
東京,2014/09/03,24.1,27.3,22,0,2.6,0,2.6,曇,曇
東京,2014/09/04,25.2,27.7,22,0,2.9,0,2.6,曇,曇
東京,2014/09/05,27.8,31.6,24.2,0,4.4,0,3,曇,曇
東京,2014/09/06,27.3,31.1,24.1,9,2.9,0,2.6,曇,雨
東京,2014/09/07,21.7,24.4,19.4,5,0,0,2,雨,曇
東京,2014/09/08,22.1,24.4,19.6,2,0,0,1.7,曇,雨
東京,2014/09/09,23.5,28.1,20.1,1.5,5.3,0,3.1,晴,曇
東京,2014/09/10,23.4,26.9,19.8,81,1.7,0,2.3,曇,曇
東京,2014/09/11,21.8,23.2,19.9,4.5,0.7,0,1.8,雨,曇
東京,2014/09/12,23.5,27.5,19.4,0,7.9,0,2.4,晴,曇
東京,2014/09/13,23.1,27.3,20.3,0,6.1,0,2.6,曇,晴
東京,2014/09/14,23.8,28.7,19.7,0,10.1,0,2.6,晴,晴
東京,2014/09/15,24.1,26,21.5,0,1.1,0,2,曇,曇
東京,2014/09/16,25.1,29.5,21.5,0,8.5,0,2.3,晴,晴
東京,2014/09/17,23.3,26.1,20.9,0,0.5,0,2.8,曇,曇
東京,2014/09/18,22.3,25.9,19.9,0,3.3,0,3,曇,曇
東京,2014/09/19,22.3,25.6,18.4,0,3.2,0,2.2,曇,曇
東京,2014/09/20,20.5,22.3,19.4,0,0,0,2.3,曇,晴
東京,2014/09/21,21.3,26.7,16.4,0,10.6,0,2.7,晴,曇
東京,2014/09/22,22.6,27.2,19.4,0,5.9,0,2.1,晴,曇
東京,2014/09/23,22.1,26.4,17.7,0,10,0,2.8,晴,曇
東京,2014/09/24,22.4,25.9,19.4,8.5,4.1,0,3.6,曇,雨
東京,2014/09/25,24.4,28.5,22.1,5.5,0.2,0,4.5,雨,曇
東京,2014/09/26,22.9,28.1,19.8,0,8.9,0,3.2,晴,晴
東京,2014/09/27,20.2,23.5,17.4,0,4.6,0,3.2,曇,曇
東京,2014/09/28,21.7,27,17.6,0,10.2,0,3.3,晴,晴
東京,2014/09/29,23.5,28.3,20.2,0,11.1,0,3.1,晴,晴
東京,2014/09/30,24.7,29.1,20.8,0,8.8,0,1.8,晴,曇
東京,2014/10/01,21.2,24.6,19.6,5,0,0,2.5,雨,曇
東京,2014/10/02,21.7,24.7,19.5,0,0.9,0,2.1,曇,曇
東京,2014/10/03,25.7,29.8,22.5,0,8.6,0,4,晴,曇
東京,2014/10/04,24.2,25.7,22.4,0,0.2,0,2.4,曇,曇
東京,2014/10/05,17.2,22.4,15.2,148.5,0,0,3.1,雨,雨
東京,2014/10/06,21.3,28.4,16.1,123.5,4.6,0,3.9,雨,曇
東京,2014/10/07,20,24,17.7,0,4.7,0,2.8,晴,曇
東京,2014/10/08,20.3,24.4,16.8,0,4,0,2.2,晴,曇
東京,2014/10/09,21,24,18,0,1.5,0,2.4,曇,晴
東京,2014/10/10,22.4,26.3,17.8,0,7.2,0,2.5,曇,曇
東京,2014/10/11,20.3,23.5,18.2,0,5.2,0,2.5,曇,曇
東京,2014/10/12,18.6,20.6,17,0,1,0,2,曇,曇
東京,2014/10/13,18.1,24,15.7,49,0,0,2.4,雨,雨
東京,2014/10/14,23.1,27.1,18.8,14,9.3,0,5.8,晴,曇
東京,2014/10/15,15.9,19.1,13.8,9,0.1,0,2.6,雨,雨
東京,2014/10/16,16.8,21.1,13.5,0,5.7,0,2.7,曇,晴
東京,2014/10/17,18.4,24,15,0,10.5,0,3,晴,晴
東京,2014/10/18,17.5,21.8,13.4,0,7.3,0,2.2,晴,晴
東京,2014/10/19,18.3,23,13.5,0,9.7,0,2.5,晴,晴
東京,2014/10/20,19.4,24.1,15.8,0,4.7,0,2.3,晴,雨
東京,2014/10/21,19,21.4,16.4,1,0.1,0,2.2,雨,曇
東京,2014/10/22,16.1,19.5,13.9,26,0,0,2.9,雨,雨
東京,2014/10/23,14.3,15.5,12.9,5.5,0,0,2.4,雨,曇
東京,2014/10/24,16.7,20.7,13,0,6.3,0,1.9,晴,晴
東京,2014/10/25,18.3,22.7,12.9,0,8.9,0,2,晴,曇
東京,2014/10/26,20.1,23.9,16.3,3,3.5,0,1.9,曇,曇
東京,2014/10/27,19.3,23,15.1,0,3.2,0,2.9,曇,晴
東京,2014/10/28,15.8,20.2,13.8,0,9.6,0,4.2,晴,晴
東京,2014/10/29,16.4,21.6,13.1,0,9.8,0,2.9,晴,晴
東京,2014/10/30,16.8,21.8,11.9,0,8.2,0,2.2,晴,晴
東京,2014/10/31,18.4,20.8,15.3,0,0.4,0,1.8,曇,曇
東京,2014/11/01,16.8,18.6,15.6,9.5,0,0,1.8,雨,雨
東京,2014/11/02,19.5,22.4,15.4,0.5,4.2,0,2.9,晴,曇
東京,2014/11/03,18,21.6,14.1,0,3.2,0,2.9,曇,晴
東京,2014/11/04,16.2,19.9,12.3,0,9.8,0,3,晴,曇
東京,2014/11/05,15.2,17.6,11.9,0,0.2,0,3,曇,曇
東京,2014/11/06,17.7,21.3,14.3,2,0.9,0,2.5,曇,曇
東京,2014/11/07,17.7,21.1,14.7,0,7.3,0,3.6,晴,曇
東京,2014/11/08,14.1,15.4,12.9,0,0,0,2.6,曇,曇
東京,2014/11/09,14.9,17.6,12.6,1,0.7,0,1.8,曇,曇
東京,2014/11/10,17.8,22.2,13.3,0.5,7.5,0,2.3,晴,曇
東京,2014/11/11,14.5,15.8,13,0,0,0,2.6,曇,曇
東京,2014/11/12,14.1,16.3,12.3,3,0,0,1.6,曇,晴
東京,2014/11/13,15,20.9,11.4,0,9.5,0,2.7,晴,晴
東京,2014/11/14,12.8,16.8,8.8,0,9.5,0,2.6,晴,晴
東京,2014/11/15,12.7,17.5,8.4,0,9.5,0,2.7,晴,晴
東京,2014/11/16,12.5,16.2,9.8,0,7.5,0,2.4,晴,曇
東京,2014/11/17,12.1,15.1,9.2,0,3.9,0,2.1,曇,曇
東京,2014/11/18,12.9,16.8,10.2,0,8.3,0,3.9,晴,晴
東京,2014/11/19,12.1,15.9,9.8,0,9.5,0,3,晴,晴
東京,2014/11/20,9.1,11.6,6.9,17.5,0.2,0,2.3,曇,雨
東京,2014/11/21,12.3,16.6,7.8,0,8,0,1.9,晴,曇
東京,2014/11/22,13.8,18.7,10.5,0,8.6,0,1.5,晴,晴
東京,2014/11/23,14.1,19.1,9.8,0,9.1,0,2.4,晴,晴
東京,2014/11/24,13.2,15.6,10.7,0,1.5,0,1.7,曇,曇
東京,2014/11/25,11.1,12.6,9.5,10,0,0,2.4,雨,雨
東京,2014/11/26,9.2,10,8.5,44,0,0,4.9,雨,雨
東京,2014/11/27,12.9,17,9.3,1.5,8.9,0,1.9,晴,晴
東京,2014/11/28,14.1,16.3,11.4,0,1.5,0,1.4,曇,曇
東京,2014/11/29,13.8,19.4,11.8,8,0.6,0,1.8,雨,晴
東京,2014/11/30,15.1,17.5,12.7,1,4.7,0,2,曇,雨
東京,2014/12/01,13.5,14.9,12.6,11,0,0,1.7,曇,晴
東京,2014/12/02,10.8,14.4,5.9,0,8.6,0,4.4,晴,晴
東京,2014/12/03,8.2,13.6,3,0,8.8,0,3.4,晴,晴
東京,2014/12/04,8.8,13.2,5.9,5,0.1,0,2.3,曇,曇
東京,2014/12/05,8.3,13.4,3.9,0,4.3,0,2.4,晴,晴
東京,2014/12/06,5.1,9.8,1.7,0,7.1,0,2.3,晴,晴
東京,2014/12/07,6.2,10.8,2,0,8.8,0,2.3,晴,曇
東京,2014/12/08,6.6,11.6,3.2,0,8.5,0,1.8,晴,晴
東京,2014/12/09,7.3,12.4,2.8,0,8.9,0,3.6,晴,晴
東京,2014/12/10,7.3,10.8,3.6,0,4.5,0,2,曇,曇
東京,2014/12/11,9.6,16.2,5.3,1.5,0.6,0,2.5,曇,曇
東京,2014/12/12,9.3,11.1,5.6,0,1.3,0,2.7,曇,晴
東京,2014/12/13,7,12.7,1.9,0,8.9,0,2.7,晴,晴
東京,2014/12/14,4.8,8.9,1.2,0,7.7,0,2.2,晴,晴
東京,2014/12/15,5.3,10.4,0.1,0,8.2,0,2.2,晴,曇
東京,2014/12/16,3.6,5.3,1.9,18,0.4,0,2.6,雨,晴
東京,2014/12/17,4.3,9.1,1.4,0,8.3,0,4.4,晴,晴
東京,2014/12/18,4,8.3,-1.3,0,9,0,4.1,晴,晴
東京,2014/12/19,5.4,9.5,0,0,9,0,2.7,晴,曇
東京,2014/12/20,5.3,7.6,3.4,21,0.3,0,2.1,曇,雨
東京,2014/12/21,8.6,12.6,4.2,0,5.1,0,1.9,曇,曇
東京,2014/12/22,7.1,11.4,3.1,0,9.1,0,2.8,晴,晴
東京,2014/12/23,6.3,11.2,2.4,0,8.5,0,2.8,晴,晴
東京,2014/12/24,5.9,11.9,1.4,0,6.8,0,1.4,曇,晴
東京,2014/12/25,6.3,11.5,3.1,0,2.8,0,2.8,曇,晴
東京,2014/12/26,5.1,10,0.4,0,8.8,0,2.8,晴,晴
東京,2014/12/27,4.6,8.7,1.8,0,8.9,0,3.5,晴,晴
東京,2014/12/28,3.8,8,-0.6,0,6.6,0,1.9,晴,曇
東京,2014/12/29,4.2,6.1,2.5,5.5,0,0,2,雨,晴
東京,2014/12/30,6.6,12.2,1.8,0,6.5,0,1.4,晴,晴
東京,2014/12/31,8,12.9,1.8,0,8.8,0,2.6,晴,晴
札幌,2012/01/01,-0.1,2.7,-3.6,1.5,2.2,3,2.4,曇,雪
札幌,2012/01/02,-0.7,1.2,-3.7,2.5,0,2,2.4,雪,曇
札幌,2012/01/03,-3.5,-1.3,-4.8,5.5,1.1,4,6.6,雪,雪
札幌,2012/01/04,-3.4,-0.9,-4.8,3.5,6.8,6,4.8,晴,雪
札幌,2012/01/05,-0.6,1.5,-4.6,11.5,0,8,6.2,雪,雪
札幌,2012/01/06,-0.3,1.6,-3,11,1.6,11,1.9,曇,曇
札幌,2012/01/07,-1.8,1.5,-6.4,0,4,0,2.6,曇,晴
札幌,2012/01/08,-5.5,-1.4,-9.2,0,1.9,0,1.4,雪,晴
札幌,2012/01/09,-2.8,0.2,-6.1,2.5,4.4,7,2.7,晴,雪
札幌,2012/01/10,-4.7,-1.4,-7.8,8,4.5,16,2.5,晴,曇
札幌,2012/01/11,-7.6,-5.2,-10.8,2,6.7,1,5.6,晴,雪
札幌,2012/01/12,-6.9,-4.2,-10.5,3.5,5.7,4,2.9,晴,曇
札幌,2012/01/13,-6.2,-3.2,-9.3,0,4.7,0,2.9,晴,曇
札幌,2012/01/14,-8,-5.1,-11.3,0.5,7.3,1,4.9,晴,晴
札幌,2012/01/15,-6.1,-4.5,-7.7,0,2.2,0,4.9,晴,晴
札幌,2012/01/16,-5.5,-2.3,-8.5,1,8,3,3.3,晴,雪
札幌,2012/01/17,-5,-2.5,-7.4,0,2.4,0,1.8,雪,曇
札幌,2012/01/18,-3.6,-0.2,-6.8,0,5.1,0,1.8,晴,晴
札幌,2012/01/19,-4.2,-0.3,-8.1,0,7,0,1.1,雪,晴
札幌,2012/01/20,-5.8,-2.2,-9,0,8.6,0,2,晴,晴
札幌,2012/01/21,-4.7,-0.8,-9.9,0,3.3,0,3.2,曇,雪
札幌,2012/01/22,0.9,3.3,-2.4,0.5,0,1,4.7,雪,雨
札幌,2012/01/23,-2.4,1.9,-6.4,6,1,9,5.3,雪,晴
札幌,2012/01/24,-5.7,-3.5,-7,1.5,4.3,3,3.4,晴,曇
札幌,2012/01/25,-7,-3.9,-9.8,0,3.7,0,2,晴,晴
札幌,2012/01/26,-7.6,-4.8,-10.9,0,7.8,0,2.8,晴,晴
札幌,2012/01/27,-7.9,-4.2,-11.5,1.5,7.5,4,2.8,晴,雪
札幌,2012/01/28,-6.6,-4.3,-8.8,3,2.5,3,4.9,雪,曇
札幌,2012/01/29,-4.4,-1.2,-6.8,4.5,2.4,11,2.4,曇,曇
札幌,2012/01/30,-5.6,-2.7,-9.4,0,8.3,0,1.6,晴,曇
札幌,2012/01/31,-5.4,-2.9,-8.4,1.5,6.5,2,2.4,曇,曇
札幌,2012/02/01,-7.6,-5.3,-10.6,0,0.5,0,2.3,曇,曇
札幌,2012/02/02,-7.8,-6,-10.5,3.5,4.6,9,2.5,晴,曇
札幌,2012/02/03,-6.6,-3.9,-8.9,2,4.3,2,2.6,晴,晴
札幌,2012/02/04,-6.3,-1.7,-9.3,3.5,3.4,7,2.5,雪,雪
札幌,2012/02/05,-3,-1,-7.5,0,2.9,0,2.8,曇,雪
札幌,2012/02/06,0.7,3.3,-3.9,0,5.5,0,3.2,曇,曇
札幌,2012/02/07,0.3,2.2,-2.6,3,0.6,3,2.6,雪,雪
札幌,2012/02/08,-4.7,-2.3,-7.3,0,6.9,0,4.3,晴,晴
札幌,2012/02/09,-5.6,-2.2,-7.7,0,9.1,0,3.2,晴,晴
札幌,2012/02/10,-7.4,-5.9,-8.5,0.5,0.7,4,4.2,曇,雪
札幌,2012/02/11,-7.2,-5.5,-9,2,4.2,3,3.6,晴,曇
札幌,2012/02/12,-7.6,-5.8,-9.4,2,5.5,2,5.6,雪,雪
札幌,2012/02/13,-2.7,0.8,-7.4,0.5,9.2,1,3.6,晴,雪
札幌,2012/02/14,0.4,4.1,-3.2,0,5.9,1,1.9,曇,曇
札幌,2012/02/15,-3.9,0.7,-7.1,3,0.5,6,4.7,雪,雪
札幌,2012/02/16,-5.4,-2,-8.4,2,5.7,3,4.5,晴,晴
札幌,2012/02/17,-6.8,-1.8,-11.3,0,7.5,0,2.1,晴,晴
札幌,2012/02/18,-8.3,-5.8,-11.9,3.5,1.4,8,1.6,雪,雪
札幌,2012/02/19,-6.5,-2.7,-12.1,2,4.9,3,1.3,晴,曇
札幌,2012/02/20,-2.9,0.9,-8.2,0.5,5.2,1,2.5,晴,雪
札幌,2012/02/21,-4.4,1.2,-6.3,1.5,6.9,2,5.9,雪,曇
札幌,2012/02/22,-2.2,0.9,-5.4,0,6.7,0,2.3,晴,曇
札幌,2012/02/23,-0.3,3.2,-3.6,11,4.7,10,3.6,曇,雪
札幌,2012/02/24,-2.8,-0.2,-7,10.5,4.6,9,3.6,雪,晴
札幌,2012/02/25,-7,-5.1,-9.6,2.5,0.2,2,2.2,雪,雪
札幌,2012/02/26,-4.3,-0.3,-8.4,3,5.5,4,4,雪,晴
札幌,2012/02/27,-4.6,-2.4,-7.5,0.5,6,1,4.7,雪,晴
札幌,2012/02/28,-4,-0.1,-9,0,5.1,0,2.4,晴,晴
札幌,2012/02/29,0.8,4.8,-4.8,0,5.6,0,3.1,晴,曇
札幌,2012/03/01,2.5,5.9,-0.5,0,2.3,0,2.8,曇,曇
札幌,2012/03/02,-0.6,1.7,-3.6,0,7.4,0,4.5,曇,雪
札幌,2012/03/03,-4,-0.2,-5.8,3.5,4.9,7,3.6,雪,雪
札幌,2012/03/04,-4.5,-1.6,-7.4,2.5,7.5,3,3.3,雪,晴
札幌,2012/03/05,-4.7,0.3,-10,2,7.3,4,1.7,晴,雪
札幌,2012/03/06,1.6,6.3,-2.5,5,0.9,1,1.9,曇,雨
札幌,2012/03/07,3.7,6.1,1.2,0.5,1.5,0,4.2,曇,曇
札幌,2012/03/08,0.3,1.7,-0.9,1,0.3,6,2.7,曇,曇
札幌,2012/03/09,0,2.9,-1.8,0,8,0,2.2,曇,曇
札幌,2012/03/10,-0.6,3.5,-4.4,0,10.3,0,1.6,晴,晴
札幌,2012/03/11,-1.1,2.4,-4.8,0,10.3,0,3.7,晴,曇
札幌,2012/03/12,-1.4,0.8,-3.8,0,1.2,0,2.3,曇,曇
札幌,2012/03/13,-2,0.6,-4.7,0.5,5.8,5,3.1,雪,晴
札幌,2012/03/14,-1.1,3.9,-6.4,0,5.9,2,3.5,晴,曇
札幌,2012/03/15,0.5,3.2,-0.9,0,2.2,1,5.2,曇,晴
札幌,2012/03/16,1.4,3.7,-1.7,0,8.4,0,2.9,晴,曇
札幌,2012/03/17,2.9,5.7,1.3,0,1,0,6,曇,曇
札幌,2012/03/18,-1,3,-4.9,4.5,0,9,5,雪,雪
札幌,2012/03/19,-4.4,-1.4,-6.5,3,4.8,3,4.6,雪,雪
札幌,2012/03/20,-3.9,-1.5,-6.3,2,1.6,4,3,雪,晴
札幌,2012/03/21,-0.8,2.8,-6.1,0,6.5,0,3.3,曇,晴
札幌,2012/03/22,1.9,4.5,-0.9,1,2,0,3,曇,晴
札幌,2012/03/23,2.3,4.1,-0.1,1,1.4,1,3.4,曇,曇
札幌,2012/03/24,-0.5,1.1,-2.2,8,0,6,1.9,雪,雪
札幌,2012/03/25,-1.5,0.3,-3.5,2.5,0.1,2,2.6,雪,曇
札幌,2012/03/26,-1,3.1,-4.3,0.5,4.6,1,3,曇,雪
札幌,2012/03/27,0.1,3.4,-4.2,3,10.3,5,3,晴,曇
札幌,2012/03/28,1.6,6.2,-2.1,0,11,0,2.8,晴,晴
札幌,2012/03/29,5.6,11.2,-2.2,0,9.5,0,3.1,晴,曇
札幌,2012/03/30,9.5,14.4,5.2,0,6.6,0,6.5,曇,曇
札幌,2012/03/31,1.8,8.5,-1.3,4,0,2,5,雪,雪
札幌,2012/04/01,0.1,3.1,-2.9,0.5,5.9,1,5.4,晴,晴
札幌,2012/04/02,-0.5,2.1,-3.4,0,5.8,0,2.8,曇,晴
札幌,2012/04/03,0.8,3,-0.7,13,0,1,3.7,雪,雨
札幌,2012/04/04,1.3,3.3,-1.4,11.5,0,7,7.3,雪,曇
札幌,2012/04/05,1.8,4.6,-0.2,0,6.1,0,4.4,晴,晴
札幌,2012/04/06,-0.1,2.9,-2.8,1,0.7,3,2.6,雪,曇
札幌,2012/04/07,-0.9,2.4,-3.5,4,2.1,7,2.3,雪,曇
札幌,2012/04/08,1.9,5.4,-4.4,1,3.5,0,2.5,曇,晴
札幌,2012/04/09,4.7,10.9,1.5,1.5,4.4,0,5.8,曇,曇
札幌,2012/04/10,7.2,11,1.3,0,9.1,0,2.7,晴,曇
札幌,2012/04/11,7.7,11,4.9,0.5,0.4,0,6.1,雨,雨
札幌,2012/04/12,8.3,13.1,4,0,11.9,0,4.5,晴,曇
札幌,2012/04/13,6.4,10.7,3.3,0,6.1,0,5.2,曇,晴
札幌,2012/04/14,6.7,13.3,1.2,0,12.5,0,2.2,晴,晴
札幌,2012/04/15,5,11.8,0.5,0,11.9,0,2.7,晴,晴
札幌,2012/04/16,5.9,10.6,1.5,0,6.2,0,6,曇,曇
札幌,2012/04/17,6.6,8.4,5.6,0.5,0,0,3.2,雨,曇
札幌,2012/04/18,7.1,9.5,5.3,0,0,0,1.3,雨,曇
札幌,2012/04/19,9.2,14.1,6,0,2.1,0,2.1,曇,曇
札幌,2012/04/20,8.5,14.4,4,0,8.9,0,2.3,晴,曇
札幌,2012/04/21,10.1,15.9,5.7,0,12.2,0,2.6,晴,晴
札幌,2012/04/22,9.1,14,4.5,0,8,0,9.5,曇,曇
札幌,2012/04/23,10.5,12.7,8.8,0,0.3,0,6.8,曇,曇
札幌,2012/04/24,11.4,14.8,9.6,0,1.8,0,2.8,曇,曇
札幌,2012/04/25,12.9,20,9.4,0,7.6,0,2.8,曇,曇
札幌,2012/04/26,12.1,15.9,10.1,1,2.5,0,10.6,曇,雨
札幌,2012/04/27,12.4,17.3,9.6,0,11,0,3.5,晴,晴
札幌,2012/04/28,14,21.8,7,0,12,0,3.7,晴,晴
札幌,2012/04/29,14.5,21.8,10.4,0,2.9,0,4.8,曇,晴
札幌,2012/04/30,16.6,25,7.9,0,10.3,0,3.7,晴,曇
札幌,2012/05/01,18,25.4,12.1,0,8.1,0,4.3,曇,曇
札幌,2012/05/02,17.1,23.2,13.3,0,11.8,0,5.4,晴,曇
札幌,2012/05/03,15,17.7,12.6,8,0.8,0,8,曇,雨
札幌,2012/05/04,13.5,15,12.2,45.5,0,0,1.7,雨,雨
札幌,2012/05/05,12.6,14.1,11.4,7.5,0.3,0,2.8,曇,曇
札幌,2012/05/06,12.7,18,8.9,9,5,0,3.8,晴,雨
札幌,2012/05/07,11.8,15.5,9.6,3,0.8,0,3.7,曇,曇
札幌,2012/05/08,13.3,19.9,7.9,0,6.2,0,2.3,晴,曇
札幌,2012/05/09,11.9,17,9.4,0,6.6,0,3.3,晴,曇
札幌,2012/05/10,10.8,14.1,8.9,0,5.2,0,3.9,曇,曇
